image,disease,area,grow,crop,points
V006_77_1_07_04_02_13_3_3742w_20201219_124334.jpg,7,2,4,4,"[{'xtl': 1356, 'ytl': 899, 'xbr': 3323, 'ybr': 2419}]"
V006_77_1_07_04_02_13_3_3742w_20201219_124426.jpg,7,2,5,4,"[{'xtl': 674, 'ytl': 249, 'xbr': 2338, 'ybr': 2613}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130420.jpg,7,2,4,4,"[{'xtl': 1108, 'ytl': 1136, 'xbr': 1984, 'ybr': 1924}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130450.jpg,7,2,4,4,"[{'xtl': 1516, 'ytl': 1048, 'xbr': 2340, 'ybr': 1704}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130533.jpg,7,2,4,4,"[{'xtl': 600, 'ytl': 700, 'xbr': 2100, 'ybr': 2084}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130602.jpg,7,2,4,4,"[{'xtl': 992, 'ytl': 584, 'xbr': 2312, 'ybr': 1400}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130627.jpg,7,2,4,4,"[{'xtl': 134, 'ytl': 521, 'xbr': 1710, 'ybr': 3009}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132236.jpg,7,2,4,4,"[{'xtl': 992, 'ytl': 816, 'xbr': 2352, 'ybr': 2180}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132246.jpg,7,2,5,4,"[{'xtl': 1029, 'ytl': 579, 'xbr': 2334, 'ybr': 2528}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132250.jpg,7,2,4,4,"[{'xtl': 965, 'ytl': 563, 'xbr': 2682, 'ybr': 2079}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132604.jpg,7,2,5,4,"[{'xtl': 1219, 'ytl': 693, 'xbr': 2612, 'ybr': 2323}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132608.jpg,7,2,5,4,"[{'xtl': 1155, 'ytl': 768, 'xbr': 2775, 'ybr': 2698}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132617.jpg,7,2,4,4,"[{'xtl': 849, 'ytl': 1160, 'xbr': 2776, 'ybr': 2387}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132623.jpg,7,2,4,4,"[{'xtl': 602, 'ytl': 817, 'xbr': 2684, 'ybr': 2207}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132701.jpg,7,2,4,4,"[{'xtl': 1677, 'ytl': 1163, 'xbr': 2568, 'ybr': 2207}]"
V006_77_1_07_04_02_13_3_3742w_20201219_133131.jpg,7,2,4,4,"[{'xtl': 1207, 'ytl': 736, 'xbr': 2123, 'ybr': 2496}]"
V006_77_1_07_04_02_13_3_3742w_20201219_133217.jpg,7,2,4,4,"[{'xtl': 1155, 'ytl': 1126, 'xbr': 2778, 'ybr': 2283}]"
V006_77_1_07_04_02_13_3_3742w_20201219_133722.jpg,7,2,4,4,"[{'xtl': 1058, 'ytl': 873, 'xbr': 2270, 'ybr': 2393}]"
V006_77_1_07_04_02_13_3_3742w_20201219_133817.jpg,7,2,4,4,"[{'xtl': 1312, 'ytl': 976, 'xbr': 2102, 'ybr': 2110}]"
V006_77_1_07_04_02_13_3_3742w_20201219_134220.jpg,7,2,5,4,"[{'xtl': 1335, 'ytl': 1116, 'xbr': 2108, 'ybr': 2453}]"
V006_77_1_07_04_02_13_3_3742w_20201228_99.jpg,7,2,2,4,"[{'xtl': 1944, 'ytl': 1292, 'xbr': 3243, 'ybr': 2211}]"
V006_77_1_07_04_02_13_3_4660w_20201126_14.jpg,7,2,4,4,"[{'xtl': 974, 'ytl': 551, 'xbr': 1556, 'ybr': 1083}]"
V006_77_1_07_04_02_13_3_6135w_20201118_2.jpg,7,2,4,4,"[{'xtl': 752, 'ytl': 543, 'xbr': 1279, 'ybr': 1226}]"
V006_77_1_07_04_03_13_1_3321w_20201209_30.jpg,7,3,4,4,"[{'xtl': 2000, 'ytl': 926, 'xbr': 2144, 'ybr': 1136}]"
V006_77_1_07_04_03_13_1_3321w_20201210_36.jpg,7,3,4,4,"[{'xtl': 1421, 'ytl': 328, 'xbr': 2004, 'ybr': 574}]"
V006_77_1_07_04_03_13_1_3321w_20201214_100.jpg,7,3,2,4,"[{'xtl': 1601, 'ytl': 108, 'xbr': 3326, 'ybr': 560}]"
V006_77_1_07_04_03_13_1_3321w_20201229_117.jpg,7,3,3,4,"[{'xtl': 1852, 'ytl': 1126, 'xbr': 2872, 'ybr': 1398}]"
V006_77_1_07_04_03_13_1_6135w_20201229_112.jpg,7,3,3,4,"[{'xtl': 1211, 'ytl': 1032, 'xbr': 2142, 'ybr': 1771}]"
V006_77_1_07_04_05_13_1_2653w_20201228_105.jpg,7,5,3,4,"[{'xtl': 1164, 'ytl': 933, 'xbr': 2095, 'ybr': 1903}]"
V006_77_1_07_04_05_13_1_2653w_20210105_134.jpg,7,5,2,4,"[{'xtl': 1258, 'ytl': 33, 'xbr': 2635, 'ybr': 988}]"
V006_77_1_07_04_05_13_1_3108w_20201214_53.jpg,7,5,3,4,"[{'xtl': 1974, 'ytl': 631, 'xbr': 2088, 'ybr': 1077}]"
V006_77_1_07_04_05_13_1_3108w_20201216_60.jpg,7,5,4,4,"[{'xtl': 1450, 'ytl': 414, 'xbr': 2547, 'ybr': 1063}]"
V006_77_1_07_04_05_13_1_3108w_20201216_61.jpg,7,5,3,4,"[{'xtl': 968, 'ytl': 1672, 'xbr': 2616, 'ybr': 1956}]"
V006_77_1_07_04_05_13_1_3108w_20201216_62.jpg,7,5,3,4,"[{'xtl': 1404, 'ytl': 1364, 'xbr': 2668, 'ybr': 1568}]"
V006_77_1_07_04_05_13_1_3108w_20201216_63.jpg,7,5,3,4,"[{'xtl': 1946, 'ytl': 692, 'xbr': 2044, 'ybr': 1077}]"
V006_77_1_07_04_05_13_1_3108w_20201218_65.jpg,7,5,3,4,"[{'xtl': 120, 'ytl': 1292, 'xbr': 2300, 'ybr': 1604}]"
V006_77_1_07_04_05_13_1_3108w_20201218_66.jpg,7,5,3,4,"[{'xtl': 1878, 'ytl': 395, 'xbr': 2022, 'ybr': 1077}]"
V006_77_1_07_04_05_13_1_3108w_20201218_67.jpg,7,5,3,4,"[{'xtl': 2224, 'ytl': 1039, 'xbr': 2853, 'ybr': 1162}]"
V006_77_1_07_04_05_13_1_3108w_20201222_75.jpg,7,5,3,4,"[{'xtl': 1896, 'ytl': 1303, 'xbr': 2629, 'ybr': 1484}]"
V006_77_1_07_04_05_13_1_3108w_20201223_81.jpg,7,5,4,4,"[{'xtl': 1643, 'ytl': 1011, 'xbr': 2281, 'ybr': 1120}]"
V006_77_1_07_04_05_13_1_3108w_20201223_85.jpg,7,5,3,4,"[{'xtl': 1350, 'ytl': 1260, 'xbr': 1994, 'ybr': 1793}]"
V006_77_1_07_04_05_13_1_3108w_20201223_87.jpg,7,5,3,4,"[{'xtl': 880, 'ytl': 1797, 'xbr': 2040, 'ybr': 2007}]"
V006_77_1_07_04_05_13_1_3108w_20201223_90.jpg,7,5,3,4,"[{'xtl': 1493, 'ytl': 1196, 'xbr': 2221, 'ybr': 1374}]"
V006_77_1_07_04_05_13_1_3108w_20201223_94.jpg,7,5,3,4,"[{'xtl': 1840, 'ytl': 784, 'xbr': 2390, 'ybr': 1211}]"
V006_77_1_07_04_05_13_1_3108w_20201223_95.jpg,7,5,3,4,"[{'xtl': 1720, 'ytl': 1720, 'xbr': 2183, 'ybr': 1854}]"
V006_77_1_07_04_05_13_1_3108w_20201228_99.jpg,7,5,3,4,"[{'xtl': 1636, 'ytl': 1359, 'xbr': 2200, 'ybr': 1509}]"
V006_77_1_07_04_05_13_1_3108w_20201228_104.jpg,7,5,3,4,"[{'xtl': 2043, 'ytl': 979, 'xbr': 2355, 'ybr': 1085}]"
V006_77_1_07_04_05_13_1_3108w_20201228_106.jpg,7,5,3,4,"[{'xtl': 2017, 'ytl': 1498, 'xbr': 2633, 'ybr': 1624}]"
V006_77_1_07_04_05_13_1_3108w_20201229_107.jpg,7,5,3,4,"[{'xtl': 1906, 'ytl': 826, 'xbr': 2461, 'ybr': 910}]"
V006_77_1_07_04_05_13_1_3108w_20201229_111.jpg,7,5,3,4,"[{'xtl': 1707, 'ytl': 727, 'xbr': 2000, 'ybr': 863}]"
V006_77_1_07_04_05_13_1_3108w_20201229_113.jpg,7,5,4,4,"[{'xtl': 1627, 'ytl': 854, 'xbr': 2330, 'ybr': 1317}]"
V006_77_1_07_04_05_13_1_3108w_20201229_114.jpg,7,5,3,4,"[{'xtl': 1075, 'ytl': 1008, 'xbr': 2752, 'ybr': 1427}]"
V006_77_1_07_04_05_13_1_3108w_20201229_117.jpg,7,5,3,4,"[{'xtl': 1333, 'ytl': 745, 'xbr': 1870, 'ybr': 976}]"
V006_77_1_07_04_05_13_1_3108w_20201229_118.jpg,7,5,3,4,"[{'xtl': 2353, 'ytl': 1239, 'xbr': 2767, 'ybr': 1428}]"
V006_77_1_07_04_05_13_1_3108w_20201229_120.jpg,7,5,3,4,"[{'xtl': 1919, 'ytl': 1417, 'xbr': 2306, 'ybr': 1548}]"
V006_77_1_07_04_05_13_1_3108w_20201229_121.jpg,7,5,3,4,"[{'xtl': 1879, 'ytl': 1094, 'xbr': 2564, 'ybr': 1216}]"
V006_77_1_07_04_05_13_1_3108w_20210104_124.jpg,7,5,3,4,"[{'xtl': 1418, 'ytl': 1146, 'xbr': 2364, 'ybr': 1636}]"
V006_77_1_07_04_05_13_1_3108w_20210104_127.jpg,7,5,4,4,"[{'xtl': 1874, 'ytl': 946, 'xbr': 2861, 'ybr': 1484}]"
V006_77_1_07_04_05_13_1_3108w_20210104_148.jpg,7,5,4,4,"[{'xtl': 1452, 'ytl': 1625, 'xbr': 1726, 'ybr': 1772}]"
V006_77_1_07_04_05_13_1_3108w_20210105_133.jpg,7,5,3,4,"[{'xtl': 1282, 'ytl': 1491, 'xbr': 1882, 'ybr': 1594}]"
V006_77_1_07_04_05_13_1_3108w_20210105_135.jpg,7,5,3,4,"[{'xtl': 1483, 'ytl': 1340, 'xbr': 2228, 'ybr': 1509}]"
V006_77_1_07_04_05_13_1_3108w_20210105_137.jpg,7,5,2,4,"[{'xtl': 917, 'ytl': 307, 'xbr': 2734, 'ybr': 1196}]"
V006_77_1_07_04_05_13_1_3108w_20210105_138.jpg,7,5,2,4,"[{'xtl': 713, 'ytl': 162, 'xbr': 2150, 'ybr': 1055}]"
V006_77_1_07_04_05_13_1_3108w_20210105_143.jpg,7,5,3,4,"[{'xtl': 981, 'ytl': 883, 'xbr': 2153, 'ybr': 1269}]"
V006_77_1_07_04_05_13_1_3108w_20210105_144.jpg,7,5,3,4,"[{'xtl': 1451, 'ytl': 883, 'xbr': 1626, 'ybr': 1049}]"
V006_77_1_07_04_05_13_1_3108w_20210105_145.jpg,7,5,3,4,"[{'xtl': 1636, 'ytl': 828, 'xbr': 2265, 'ybr': 974}]"
V006_77_1_07_04_05_13_1_3742w_20201210_30.jpg,7,5,3,4,"[{'xtl': 1730, 'ytl': 818, 'xbr': 2439, 'ybr': 1846}]"
V006_77_1_07_04_05_13_1_3742w_20201214_41.jpg,7,5,3,4,"[{'xtl': 2219, 'ytl': 727, 'xbr': 2933, 'ybr': 975}]"
V006_77_1_07_04_05_13_1_3742w_20201223_72.jpg,7,5,3,4,"[{'xtl': 850, 'ytl': 684, 'xbr': 1778, 'ybr': 1224}]"
V006_77_1_07_04_05_13_1_3742w_20201229_106.jpg,7,5,4,4,"[{'xtl': 1778, 'ytl': 0, 'xbr': 3491, 'ybr': 1101}]"
V006_77_1_07_04_05_13_1_3742w_20210104_119.jpg,7,5,3,4,"[{'xtl': 1480, 'ytl': 1120, 'xbr': 2477, 'ybr': 2027}]"
V006_77_1_07_04_05_13_1_6135w_20201202_23.jpg,7,5,4,4,"[{'xtl': 228, 'ytl': 252, 'xbr': 914, 'ybr': 1141}]"
V006_77_1_07_04_05_13_1_6135w_20201209_31.jpg,7,5,3,4,"[{'xtl': 1943, 'ytl': 518, 'xbr': 2232, 'ybr': 1331}]"
V006_77_1_07_04_05_13_1_6135w_20201209_141.jpg,7,5,3,4,"[{'xtl': 2326, 'ytl': 1543, 'xbr': 3070, 'ybr': 2088}]"
V006_77_1_07_04_05_13_1_6135w_20201210_39.jpg,7,5,3,4,"[{'xtl': 1067, 'ytl': 662, 'xbr': 1643, 'ybr': 911}]"
V006_77_1_07_04_05_13_1_6135w_20201214_41.jpg,7,5,4,4,"[{'xtl': 1951, 'ytl': 967, 'xbr': 3185, 'ybr': 1880}]"
V006_77_1_07_04_05_13_1_6135w_20201214_42.jpg,7,5,3,4,"[{'xtl': 1607, 'ytl': 380, 'xbr': 2580, 'ybr': 1214}]"
V006_77_1_07_04_05_13_1_6135w_20201214_44.jpg,7,5,3,4,"[{'xtl': 1255, 'ytl': 1588, 'xbr': 2361, 'ybr': 1848}]"
V006_77_1_07_04_05_13_1_6135w_20201214_45.jpg,7,5,3,4,"[{'xtl': 1470, 'ytl': 1243, 'xbr': 1755, 'ybr': 2444}]"
V006_77_1_07_04_05_13_1_6135w_20201229_101.jpg,7,5,3,4,"[{'xtl': 1206, 'ytl': 1228, 'xbr': 2371, 'ybr': 1552}]"
V006_77_1_07_04_05_13_2_3742w_20201218_60.jpg,7,5,3,4,"[{'xtl': 379, 'ytl': 860, 'xbr': 2329, 'ybr': 2380}]"
V006_77_1_07_04_05_13_2_3742w_20201222_62.jpg,7,5,3,4,"[{'xtl': 1226, 'ytl': 566, 'xbr': 2758, 'ybr': 1655}]"
V006_77_1_08_04_01_13_2_3248b_20201209_134.jpg,8,1,5,4,"[{'xtl': 1785, 'ytl': 531, 'xbr': 2898, 'ybr': 1305}]"
V006_77_1_08_04_01_13_2_3248b_20201209_137.jpg,8,1,4,4,"[{'xtl': 1839, 'ytl': 214, 'xbr': 3022, 'ybr': 1263}]"
V006_77_1_08_04_01_13_2_3248b_20201209_141.jpg,8,1,4,4,"[{'xtl': 1210, 'ytl': 533, 'xbr': 2430, 'ybr': 1801}]"
V006_77_1_08_04_01_13_2_3248b_20201209_147.jpg,8,1,4,4,"[{'xtl': 1797, 'ytl': 851, 'xbr': 2539, 'ybr': 1574}]"
V006_77_1_08_04_01_13_2_3248b_20201209_151.jpg,8,1,5,4,"[{'xtl': 1321, 'ytl': 645, 'xbr': 2616, 'ybr': 1719}]"
V006_77_1_08_04_01_13_2_3248b_20201209_152.jpg,8,1,4,4,"[{'xtl': 1494, 'ytl': 932, 'xbr': 2212, 'ybr': 1609}]"
V006_77_1_08_04_01_13_2_3248b_20201209_154.jpg,8,1,5,4,"[{'xtl': 1432, 'ytl': 297, 'xbr': 3092, 'ybr': 1709}]"
V006_77_1_08_04_01_13_2_3248b_20201209_156.jpg,8,1,4,4,"[{'xtl': 1292, 'ytl': 241, 'xbr': 2788, 'ybr': 1633}]"
V006_77_1_08_04_01_13_2_3248b_20201209_157.jpg,8,1,4,4,"[{'xtl': 1497, 'ytl': 482, 'xbr': 2805, 'ybr': 1547}]"
V006_77_1_08_04_01_13_2_3248b_20201209_160.jpg,8,1,5,4,"[{'xtl': 1623, 'ytl': 585, 'xbr': 2407, 'ybr': 1623}]"
V006_77_1_08_04_01_13_3_1886w_20201203_78.jpg,8,1,4,4,"[{'xtl': 1804, 'ytl': 512, 'xbr': 2568, 'ybr': 1604}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133055.jpg,8,1,4,4,"[{'xtl': 1132, 'ytl': 508, 'xbr': 2796, 'ybr': 1720}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133241.jpg,8,1,5,4,"[{'xtl': 1256, 'ytl': 496, 'xbr': 2720, 'ybr': 2304}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133623.jpg,8,1,4,4,"[{'xtl': 360, 'ytl': 892, 'xbr': 2036, 'ybr': 2608}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133747.jpg,8,1,4,4,"[{'xtl': 1076, 'ytl': 488, 'xbr': 2340, 'ybr': 2484}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133837.jpg,8,1,4,4,"[{'xtl': 1212, 'ytl': 708, 'xbr': 2396, 'ybr': 2392}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133843.jpg,8,1,4,4,"[{'xtl': 1248, 'ytl': 708, 'xbr': 2396, 'ybr': 2220}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133909.jpg,8,1,4,4,"[{'xtl': 1280, 'ytl': 376, 'xbr': 2536, 'ybr': 2248}]"
V006_77_1_08_04_01_13_3_1886w_20201219_134015.jpg,8,1,4,4,"[{'xtl': 1276, 'ytl': 1052, 'xbr': 2016, 'ybr': 2228}]"
V006_77_1_08_04_01_13_3_1886w_20201219_134035.jpg,8,1,4,4,"[{'xtl': 1176, 'ytl': 1104, 'xbr': 2144, 'ybr': 2532}]"
V006_77_1_08_04_01_13_3_3108w_20201219_123006.jpg,8,1,4,4,"[{'xtl': 960, 'ytl': 1012, 'xbr': 1872, 'ybr': 1708}]"
V006_77_1_08_04_01_13_3_3108w_20201219_123135.jpg,8,1,4,4,"[{'xtl': 700, 'ytl': 524, 'xbr': 2380, 'ybr': 1716}]"
V006_77_1_08_04_01_13_3_3108w_20201219_123922.jpg,8,1,4,4,"[{'xtl': 1595, 'ytl': 325, 'xbr': 2276, 'ybr': 1340}]"
V006_77_1_08_04_01_13_3_3108w_20201219_123959.jpg,8,1,4,4,"[{'xtl': 1369, 'ytl': 199, 'xbr': 2365, 'ybr': 1063}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124000.jpg,8,1,4,4,"[{'xtl': 1733, 'ytl': 56, 'xbr': 2961, 'ybr': 1328}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124140.jpg,8,1,4,4,"[{'xtl': 1053, 'ytl': 768, 'xbr': 2556, 'ybr': 1808}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124225.jpg,8,1,4,4,"[{'xtl': 1681, 'ytl': 519, 'xbr': 2461, 'ybr': 1079}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124231.jpg,8,1,4,4,"[{'xtl': 1510, 'ytl': 662, 'xbr': 2561, 'ybr': 1314}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124236.jpg,8,1,4,4,"[{'xtl': 1647, 'ytl': 813, 'xbr': 2359, 'ybr': 1271}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124346.jpg,8,1,4,4,"[{'xtl': 1258, 'ytl': 348, 'xbr': 1816, 'ybr': 1182}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124407.jpg,8,1,4,4,"[{'xtl': 1244, 'ytl': 776, 'xbr': 2568, 'ybr': 1992}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124410.jpg,8,1,4,4,"[{'xtl': 1756, 'ytl': 628, 'xbr': 2812, 'ybr': 1732}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124526.jpg,8,1,4,4,"[{'xtl': 733, 'ytl': 600, 'xbr': 2101, 'ybr': 1560}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124531.jpg,8,1,4,4,"[{'xtl': 1198, 'ytl': 508, 'xbr': 2604, 'ybr': 1879}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124625.jpg,8,1,4,4,"[{'xtl': 1022, 'ytl': 554, 'xbr': 2338, 'ybr': 1579}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124707.jpg,8,1,4,4,"[{'xtl': 1738, 'ytl': 936, 'xbr': 2381, 'ybr': 1436}]"
V006_77_1_08_04_01_13_3_3108w_20201219_125033.jpg,8,1,4,4,"[{'xtl': 1576, 'ytl': 482, 'xbr': 2767, 'ybr': 1351}]"
V006_77_1_08_04_01_13_3_3108w_20201219_132254.jpg,8,1,4,4,"[{'xtl': 932, 'ytl': 380, 'xbr': 2188, 'ybr': 2128}]"
V006_77_1_08_04_01_13_3_3108w_20201219_132308.jpg,8,1,4,4,"[{'xtl': 716, 'ytl': 468, 'xbr': 2096, 'ybr': 2264}]"
V006_77_1_08_04_01_13_3_3108w_20201219_132422.jpg,8,1,4,4,"[{'xtl': 1780, 'ytl': 832, 'xbr': 2576, 'ybr': 1860}]"
V006_77_1_08_04_01_13_3_3248b_20201209_135.jpg,8,1,4,4,"[{'xtl': 1514, 'ytl': 317, 'xbr': 2854, 'ybr': 1546}]"
V006_77_1_08_04_01_13_3_3248b_20201209_155.jpg,8,1,5,4,"[{'xtl': 1008, 'ytl': 309, 'xbr': 2528, 'ybr': 1677}]"
V006_77_1_08_04_01_13_3_3248b_20201209_162.jpg,8,1,4,4,"[{'xtl': 1915, 'ytl': 379, 'xbr': 3144, 'ybr': 1542}]"
V006_77_1_08_04_01_13_3_4660w_20201219_125206.jpg,8,1,4,4,"[{'xtl': 546, 'ytl': 806, 'xbr': 2127, 'ybr': 1962}]"
V006_77_1_08_04_01_13_3_4660w_20201219_125240.jpg,8,1,4,4,"[{'xtl': 1177, 'ytl': 794, 'xbr': 2091, 'ybr': 1450}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130010.jpg,8,1,4,4,"[{'xtl': 916, 'ytl': 590, 'xbr': 2398, 'ybr': 1775}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130032.jpg,8,1,4,4,"[{'xtl': 1792, 'ytl': 988, 'xbr': 2595, 'ybr': 1653}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130048_1.jpg,8,1,4,4,"[{'xtl': 1516, 'ytl': 598, 'xbr': 2394, 'ybr': 1491}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130116.jpg,8,1,4,4,"[{'xtl': 1320, 'ytl': 1846, 'xbr': 2372, 'ybr': 2856}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130118.jpg,8,1,4,4,"[{'xtl': 1852, 'ytl': 612, 'xbr': 2595, 'ybr': 1425}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130137.jpg,8,1,4,4,"[{'xtl': 1610, 'ytl': 1235, 'xbr': 2483, 'ybr': 1963}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130212.jpg,8,1,4,4,"[{'xtl': 1382, 'ytl': 1484, 'xbr': 2103, 'ybr': 2033}]"
V006_77_1_08_04_01_13_3_4660w_20201219_130357.jpg,8,1,4,4,"[{'xtl': 1434, 'ytl': 1316, 'xbr': 2012, 'ybr': 1920}]"
V006_77_1_08_04_01_13_3_6135w_20201204_78.jpg,8,1,4,4,"[{'xtl': 844, 'ytl': 334, 'xbr': 2426, 'ybr': 1487}]"
V006_77_1_08_04_01_13_3_6135w_20201219_120139.jpg,8,1,4,4,"[{'xtl': 1569, 'ytl': 986, 'xbr': 2985, 'ybr': 1944}]"
V006_77_1_08_04_01_13_3_6135w_20201219_120202.jpg,8,1,4,4,"[{'xtl': 1019, 'ytl': 606, 'xbr': 2305, 'ybr': 1556}]"
V006_77_1_08_04_01_13_3_6135w_20201219_120208.jpg,8,1,4,4,"[{'xtl': 1019, 'ytl': 951, 'xbr': 2095, 'ybr': 1841}]"
V006_77_1_08_04_01_13_3_6135w_20201219_120341.jpg,8,1,4,4,"[{'xtl': 1387, 'ytl': 1225, 'xbr': 2511, 'ybr': 2058}]"
V006_77_1_08_04_01_13_3_6135w_20201219_121536.jpg,8,1,4,4,"[{'xtl': 1864, 'ytl': 630, 'xbr': 2669, 'ybr': 1363}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122007.jpg,8,1,5,4,"[{'xtl': 1511, 'ytl': 1030, 'xbr': 3277, 'ybr': 2321}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122019.jpg,8,1,4,4,"[{'xtl': 1576, 'ytl': 970, 'xbr': 2247, 'ybr': 1575}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122353.jpg,8,1,4,4,"[{'xtl': 1244, 'ytl': 500, 'xbr': 2345, 'ybr': 1341}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122410.jpg,8,1,4,4,"[{'xtl': 1529, 'ytl': 931, 'xbr': 2185, 'ybr': 1571}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122527.jpg,8,1,4,4,"[{'xtl': 1749, 'ytl': 607, 'xbr': 2545, 'ybr': 1606}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122544.jpg,8,1,4,4,"[{'xtl': 1319, 'ytl': 1241, 'xbr': 2090, 'ybr': 1821}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122755.jpg,8,1,4,4,"[{'xtl': 1629, 'ytl': 791, 'xbr': 2495, 'ybr': 1901}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123251.jpg,8,1,4,4,"[{'xtl': 1859, 'ytl': 1131, 'xbr': 3155, 'ybr': 2071}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123420.jpg,8,1,4,4,"[{'xtl': 1504, 'ytl': 1591, 'xbr': 2565, 'ybr': 2401}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123451.jpg,8,1,4,4,"[{'xtl': 1544, 'ytl': 1191, 'xbr': 2550, 'ybr': 1941}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123458.jpg,8,1,4,4,"[{'xtl': 1735, 'ytl': 557, 'xbr': 2843, 'ybr': 1513}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123501.jpg,8,1,4,4,"[{'xtl': 1474, 'ytl': 886, 'xbr': 2645, 'ybr': 1861}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123545.jpg,8,1,4,4,"[{'xtl': 2105, 'ytl': 1361, 'xbr': 3065, 'ybr': 2251}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123635.jpg,8,1,4,4,"[{'xtl': 1110, 'ytl': 521, 'xbr': 2047, 'ybr': 1177}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123659.jpg,8,1,4,4,"[{'xtl': 1534, 'ytl': 1051, 'xbr': 2705, 'ybr': 1896}]"
V006_77_1_08_04_01_13_3_6135w_20201219_123743.jpg,8,1,4,4,"[{'xtl': 2093, 'ytl': 811, 'xbr': 2801, 'ybr': 1711}]"
V006_77_1_08_04_02_13_1_1886w_20201126_32.jpg,8,2,3,4,"[{'xtl': 1639, 'ytl': 760, 'xbr': 2755, 'ybr': 1525}]"
V006_77_1_08_04_02_13_1_1886w_20201127_35.jpg,8,2,3,4,"[{'xtl': 1638, 'ytl': 633, 'xbr': 2827, 'ybr': 1881}]"
V006_77_1_08_04_02_13_1_1886w_20201127_41.jpg,8,2,4,4,"[{'xtl': 2085, 'ytl': 408, 'xbr': 3301, 'ybr': 1701}]"
V006_77_1_08_04_02_13_1_1886w_20201202_50.jpg,8,2,3,4,"[{'xtl': 1898, 'ytl': 432, 'xbr': 3101, 'ybr': 1451}]"
V006_77_1_08_04_02_13_1_1886w_20201202_53.jpg,8,2,3,4,"[{'xtl': 965, 'ytl': 511, 'xbr': 2365, 'ybr': 1891}]"
V006_77_1_08_04_02_13_1_2653w_20201130_43.jpg,8,2,3,4,"[{'xtl': 1855, 'ytl': 248, 'xbr': 2461, 'ybr': 830}]"
V006_77_1_08_04_02_13_1_2653w_20201130_46.jpg,8,2,3,4,"[{'xtl': 293, 'ytl': 0, 'xbr': 1595, 'ybr': 1010}]"
V006_77_1_08_04_02_13_1_2653w_20201210_157.jpg,8,2,2,4,"[{'xtl': 1168, 'ytl': 472, 'xbr': 2692, 'ybr': 1920}]"
V006_77_1_08_04_02_13_1_3108w_20201126_29.jpg,8,2,2,4,"[{'xtl': 1478, 'ytl': 5, 'xbr': 2990, 'ybr': 1590}]"
V006_77_1_08_04_02_13_1_3108w_20201127_41.jpg,8,2,3,4,"[{'xtl': 2142, 'ytl': 491, 'xbr': 2800, 'ybr': 1589}]"
