image,original,disease,area,grow,points
V006_77_1_08_04_03_12_2_3742w_20201210_148_a0001.jpg,V006_77_1_08_04_03_12_2_3742w_20201210_148.jpg,8,3,12,"[{'xtl': 254, 'ytl': 748, 'xbr': 1791, 'ybr': 3076}]"
V006_77_1_08_04_03_13_2_6135w_20201209_137_a0003.jpg,V006_77_1_08_04_03_13_2_6135w_20201209_137.jpg,8,3,13,"[{'xtl': 726, 'ytl': 0, 'xbr': 4010, 'ybr': 1788}]"
V006_77_1_08_04_03_13_1_6135w_20201204_90_a0008.jpg,V006_77_1_08_04_03_13_1_6135w_20201204_90.jpg,8,3,13,"[{'xtl': 294, 'ytl': 364, 'xbr': 2442, 'ybr': 3222}]"
V006_77_1_07_04_02_13_1_3248b_20210104_125_a0001.jpg,V006_77_1_07_04_02_13_1_3248b_20210104_125.jpg,7,2,13,"[{'xtl': 1078, 'ytl': 57, 'xbr': 2912, 'ybr': 1748}]"
V006_77_1_08_04_03_13_2_1886w_20201127_36_a0005.jpg,V006_77_1_08_04_03_13_2_1886w_20201127_36.jpg,8,3,13,"[{'xtl': 515, 'ytl': 12, 'xbr': 2820, 'ybr': 3036}]"
V006_77_1_08_04_03_12_1_3742w_20201204_84_a0009.jpg,V006_77_1_08_04_03_12_1_3742w_20201204_84.jpg,8,3,12,"[{'xtl': 654, 'ytl': 499, 'xbr': 2527, 'ybr': 4031}]"
V006_77_1_08_04_03_13_1_3248b_20201126_30_a0000.jpg,V006_77_1_08_04_03_13_1_3248b_20201126_30.jpg,8,3,13,"[{'xtl': 1380, 'ytl': 258, 'xbr': 3516, 'ybr': 2678}]"
V006_77_1_07_04_02_13_1_3321w_20201223_76_a0008.jpg,V006_77_1_07_04_02_13_1_3321w_20201223_76.jpg,7,2,13,"[{'xtl': 1644, 'ytl': 840, 'xbr': 2460, 'ybr': 1820}]"
V006_77_1_08_04_03_13_2_3108w_20201210_156_a0002.jpg,V006_77_1_08_04_03_13_2_3108w_20201210_156.jpg,8,3,13,"[{'xtl': 472, 'ytl': 1144, 'xbr': 2604, 'ybr': 3208}]"
V006_77_1_07_04_05_13_1_3108w_20201216_60_a0005.jpg,V006_77_1_07_04_05_13_1_3108w_20201216_60.jpg,7,5,13,"[{'xtl': 1450, 'ytl': 845, 'xbr': 2547, 'ybr': 1493}]"
V006_77_1_08_04_03_13_1_2653w_20201203_61_a0006.jpg,V006_77_1_08_04_03_13_1_2653w_20201203_61.jpg,8,3,13,"[{'xtl': 548, 'ytl': 13, 'xbr': 3023, 'ybr': 3694}]"
V006_77_1_07_04_05_13_2_3742w_20201222_62_a0005.jpg,V006_77_1_07_04_05_13_2_3742w_20201222_62.jpg,7,5,13,"[{'xtl': 1274, 'ytl': 566, 'xbr': 2806, 'ybr': 1655}]"
V006_77_1_07_04_01_13_3_1886w_20201216_51_a0003.jpg,V006_77_1_07_04_01_13_3_1886w_20201216_51.jpg,7,1,13,"[{'xtl': 328, 'ytl': 1425, 'xbr': 1848, 'ybr': 2979}]"
V006_77_1_08_04_03_13_1_6135w_20201127_37_a0007.jpg,V006_77_1_08_04_03_13_1_6135w_20201127_37.jpg,8,3,13,"[{'xtl': 627, 'ytl': 889, 'xbr': 2179, 'ybr': 2701}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130533_a0002.jpg,V006_77_1_07_04_02_13_3_3742w_20201219_130533.jpg,7,2,13,"[{'xtl': 924, 'ytl': 700, 'xbr': 2424, 'ybr': 2084}]"
V006_77_1_08_04_03_13_2_3108w_20201118_7_a0003.jpg,V006_77_1_08_04_03_13_2_3108w_20201118_7.jpg,8,3,13,"[{'xtl': 856, 'ytl': 584, 'xbr': 2976, 'ybr': 2232}]"
V006_77_1_08_04_03_13_2_2653w_20201202_54_a0005.jpg,V006_77_1_08_04_03_13_2_2653w_20201202_54.jpg,8,3,13,"[{'xtl': 46, 'ytl': 0, 'xbr': 3234, 'ybr': 2058}]"
V006_77_1_07_04_02_13_3_1886w_20201228_151_a0004.jpg,V006_77_1_07_04_02_13_3_1886w_20201228_151.jpg,7,2,13,"[{'xtl': 2336, 'ytl': 1650, 'xbr': 3939, 'ybr': 3294}]"
V006_77_1_07_04_02_13_1_2653w_20201229_121_a0000.jpg,V006_77_1_07_04_02_13_1_2653w_20201229_121.jpg,7,2,13,"[{'xtl': 2246, 'ytl': 903, 'xbr': 3761, 'ybr': 1838}]"
V006_77_1_08_04_03_13_2_6135w_20201204_95_a0006.jpg,V006_77_1_08_04_03_13_2_6135w_20201204_95.jpg,8,3,13,"[{'xtl': 185, 'ytl': 809, 'xbr': 1344, 'ybr': 1665}]"
V006_77_1_07_04_01_13_3_2653w_20201209_27_a0008.jpg,V006_77_1_07_04_01_13_3_2653w_20201209_27.jpg,7,1,13,"[{'xtl': 376, 'ytl': 1331, 'xbr': 1563, 'ybr': 2788}]"
V006_77_1_08_04_03_13_1_6135w_20201126_33_a0009.jpg,V006_77_1_08_04_03_13_1_6135w_20201126_33.jpg,8,3,13,"[{'xtl': 287, 'ytl': 542, 'xbr': 1409, 'ybr': 1505}]"
V006_77_1_07_04_02_13_2_3742w_20210104_124_a0006.jpg,V006_77_1_07_04_02_13_2_3742w_20210104_124.jpg,7,2,13,"[{'xtl': 970, 'ytl': 976, 'xbr': 2140, 'ybr': 2246}]"
V006_77_1_07_04_05_13_1_6135w_20201209_141_a0003.jpg,V006_77_1_07_04_05_13_1_6135w_20201209_141.jpg,7,5,13,"[{'xtl': 936, 'ytl': 962, 'xbr': 1481, 'ybr': 1706}]"
V006_77_1_07_04_02_13_1_3742w_20201228_95_a0007.jpg,V006_77_1_07_04_02_13_1_3742w_20201228_95.jpg,7,2,13,"[{'xtl': 1203, 'ytl': 497, 'xbr': 2165, 'ybr': 1144}]"
V006_77_1_07_04_02_13_1_4660w_20201228_92_a0002.jpg,V006_77_1_07_04_02_13_1_4660w_20201228_92.jpg,7,2,13,"[{'xtl': 116, 'ytl': 2085, 'xbr': 1206, 'ybr': 3184}]"
V006_77_1_07_04_02_13_1_4660w_20201223_86_a0000.jpg,V006_77_1_07_04_02_13_1_4660w_20201223_86.jpg,7,2,13,"[{'xtl': 1182, 'ytl': 1623, 'xbr': 2211, 'ybr': 2756}]"
V006_77_1_07_04_02_13_1_4660w_20201229_115_a0000.jpg,V006_77_1_07_04_02_13_1_4660w_20201229_115.jpg,7,2,13,"[{'xtl': 15, 'ytl': 484, 'xbr': 1159, 'ybr': 2460}]"
V006_77_1_08_04_03_13_2_3108w_20201127_38_a0007.jpg,V006_77_1_08_04_03_13_2_3108w_20201127_38.jpg,8,3,13,"[{'xtl': 1536, 'ytl': 712, 'xbr': 3260, 'ybr': 2628}]"
V006_77_1_07_04_02_13_1_3321w_20201229_114_a0006.jpg,V006_77_1_07_04_02_13_1_3321w_20201229_114.jpg,7,2,13,"[{'xtl': 1004, 'ytl': 0, 'xbr': 2070, 'ybr': 699}]"
V006_77_1_07_04_02_13_1_3742w_20201229_104_a0000.jpg,V006_77_1_07_04_02_13_1_3742w_20201229_104.jpg,7,2,13,"[{'xtl': 1286, 'ytl': 473, 'xbr': 3022, 'ybr': 1847}]"
V006_77_1_07_04_02_13_1_3321w_20201218_60_a0001.jpg,V006_77_1_07_04_02_13_1_3321w_20201218_60.jpg,7,2,13,"[{'xtl': 2409, 'ytl': 746, 'xbr': 3191, 'ybr': 1695}]"
V006_77_1_08_04_03_12_3_3108w_20201116_1_a0005.jpg,V006_77_1_08_04_03_12_3_3108w_20201116_1.jpg,8,3,12,"[{'xtl': 204, 'ytl': 421, 'xbr': 504, 'ybr': 728}]"
V006_77_1_08_04_03_13_2_2653w_20201126_27_a0009.jpg,V006_77_1_08_04_03_13_2_2653w_20201126_27.jpg,8,3,13,"[{'xtl': 816, 'ytl': 104, 'xbr': 3024, 'ybr': 2828}]"
V006_77_1_07_04_02_13_1_3742w_20201210_35_a0002.jpg,V006_77_1_07_04_02_13_1_3742w_20201210_35.jpg,7,2,13,"[{'xtl': 1159, 'ytl': 28, 'xbr': 1744, 'ybr': 1497}]"
V006_77_1_08_04_03_12_2_3742w_20201204_85_a0006.jpg,V006_77_1_08_04_03_12_2_3742w_20201204_85.jpg,8,3,12,"[{'xtl': 419, 'ytl': 156, 'xbr': 1857, 'ybr': 1483}]"
V006_77_1_07_04_02_13_1_3108w_20210104_139_a0009.jpg,V006_77_1_07_04_02_13_1_3108w_20210104_139.jpg,7,2,13,"[{'xtl': 1401, 'ytl': 1370, 'xbr': 1884, 'ybr': 1837}]"
V006_77_1_07_04_02_13_2_1886w_20201218_57_a0003.jpg,V006_77_1_07_04_02_13_2_1886w_20201218_57.jpg,7,2,13,"[{'xtl': 551, 'ytl': 950, 'xbr': 1109, 'ybr': 1390}]"
V006_77_1_08_04_03_13_1_3248b_20201120_19_a0008.jpg,V006_77_1_08_04_03_13_1_3248b_20201120_19.jpg,8,3,13,"[{'xtl': 426, 'ytl': 531, 'xbr': 1380, 'ybr': 1389}]"
V006_77_1_07_04_02_13_1_3108w_20201209_29_a0001.jpg,V006_77_1_07_04_02_13_1_3108w_20201209_29.jpg,7,2,13,"[{'xtl': 60, 'ytl': 918, 'xbr': 1276, 'ybr': 2064}]"
V006_77_1_08_04_02_13_2_2653w_20201204_82_a0000.jpg,V006_77_1_08_04_02_13_2_2653w_20201204_82.jpg,8,2,13,"[{'xtl': 1154, 'ytl': 559, 'xbr': 2319, 'ybr': 1539}]"
V006_77_1_07_04_02_13_1_3321w_20201223_82_a0009.jpg,V006_77_1_07_04_02_13_1_3321w_20201223_82.jpg,7,2,13,"[{'xtl': 313, 'ytl': 1230, 'xbr': 836, 'ybr': 1854}]"
V006_77_1_07_04_01_13_3_3108w_20201202_19_a0001.jpg,V006_77_1_07_04_01_13_3_3108w_20201202_19.jpg,7,1,13,"[{'xtl': 618, 'ytl': 532, 'xbr': 1030, 'ybr': 884}]"
V006_77_1_08_04_03_13_2_2653w_20201203_62_a0006.jpg,V006_77_1_08_04_03_13_2_2653w_20201203_62.jpg,8,3,13,"[{'xtl': 664, 'ytl': 370, 'xbr': 1900, 'ybr': 1307}]"
V006_77_1_07_04_02_13_2_3248b_20201202_24_a0006.jpg,V006_77_1_07_04_02_13_2_3248b_20201202_24.jpg,7,2,13,"[{'xtl': 656, 'ytl': 1228, 'xbr': 2292, 'ybr': 2828}]"
V006_77_1_08_04_03_13_1_4660w_20201118_11_a0000.jpg,V006_77_1_08_04_03_13_1_4660w_20201118_11.jpg,8,3,13,"[{'xtl': 578, 'ytl': 883, 'xbr': 1220, 'ybr': 1754}]"
V006_77_1_07_04_05_13_1_3742w_20201223_72_a0009.jpg,V006_77_1_07_04_05_13_1_3742w_20201223_72.jpg,7,5,13,"[{'xtl': 2254, 'ytl': 684, 'xbr': 3182, 'ybr': 1224}]"
V006_77_1_08_04_03_13_1_1886w_20201202_57_a0005.jpg,V006_77_1_08_04_03_13_1_1886w_20201202_57.jpg,8,3,13,"[{'xtl': 111, 'ytl': 57, 'xbr': 1303, 'ybr': 1596}]"
V006_77_1_08_04_03_13_1_4660w_20201123_22_a0000.jpg,V006_77_1_08_04_03_13_1_4660w_20201123_22.jpg,8,3,13,"[{'xtl': 691, 'ytl': 616, 'xbr': 3365, 'ybr': 2669}]"
V006_77_1_07_04_05_13_1_6135w_20201229_101_a0009.jpg,V006_77_1_07_04_05_13_1_6135w_20201229_101.jpg,7,5,13,"[{'xtl': 1661, 'ytl': 356, 'xbr': 2826, 'ybr': 680}]"
V006_77_1_07_04_01_13_3_3321w_20201209_31_a0008.jpg,V006_77_1_07_04_01_13_3_3321w_20201209_31.jpg,7,1,13,"[{'xtl': 661, 'ytl': 874, 'xbr': 1068, 'ybr': 1244}]"
V006_77_1_07_04_02_13_1_6135w_20210105_128_a0007.jpg,V006_77_1_07_04_02_13_1_6135w_20210105_128.jpg,7,2,13,"[{'xtl': 154, 'ytl': 1075, 'xbr': 1868, 'ybr': 2964}]"
V006_77_1_07_04_02_12_1_3742w_20201202_19_a0008.jpg,V006_77_1_07_04_02_12_1_3742w_20201202_19.jpg,7,2,12,"[{'xtl': 584, 'ytl': 444, 'xbr': 1959, 'ybr': 1447}]"
V006_77_1_08_04_03_13_1_6135w_20201207_106_a0009.jpg,V006_77_1_08_04_03_13_1_6135w_20201207_106.jpg,8,3,13,"[{'xtl': 735, 'ytl': 974, 'xbr': 2362, 'ybr': 3153}]"
V006_77_1_07_04_02_13_1_6135w_20201223_82_a0004.jpg,V006_77_1_07_04_02_13_1_6135w_20201223_82.jpg,7,2,13,"[{'xtl': 695, 'ytl': 577, 'xbr': 2877, 'ybr': 1891}]"
V006_77_1_07_04_02_13_1_2653w_20201229_121_a0007.jpg,V006_77_1_07_04_02_13_1_2653w_20201229_121.jpg,7,2,13,"[{'xtl': 903, 'ytl': 271, 'xbr': 1838, 'ybr': 1786}]"
V006_77_1_07_04_02_13_1_3742w_20201209_86_a0002.jpg,V006_77_1_07_04_02_13_1_3742w_20201209_86.jpg,7,2,13,"[{'xtl': 907, 'ytl': 494, 'xbr': 1908, 'ybr': 1894}]"
V006_77_1_07_04_02_13_1_3248b_20201223_69_a0007.jpg,V006_77_1_07_04_02_13_1_3248b_20201223_69.jpg,7,2,13,"[{'xtl': 1490, 'ytl': 337, 'xbr': 3112, 'ybr': 1763}]"
V006_77_1_07_04_02_13_1_6135w_20201118_1_a0002.jpg,V006_77_1_07_04_02_13_1_6135w_20201118_1.jpg,7,2,13,"[{'xtl': 989, 'ytl': 697, 'xbr': 1408, 'ybr': 1218}]"
V006_77_1_07_04_05_13_1_3108w_20201223_94_a0000.jpg,V006_77_1_07_04_05_13_1_3108w_20201223_94.jpg,7,5,13,"[{'xtl': 1840, 'ytl': 697, 'xbr': 2390, 'ybr': 1124}]"
V006_77_1_07_04_02_13_2_3742w_20201216_50_a0008.jpg,V006_77_1_07_04_02_13_2_3742w_20201216_50.jpg,7,2,13,"[{'xtl': 2628, 'ytl': 855, 'xbr': 3441, 'ybr': 1329}]"
V006_77_1_07_04_02_13_1_6135w_20201229_106_a0009.jpg,V006_77_1_07_04_02_13_1_6135w_20201229_106.jpg,7,2,13,"[{'xtl': 1076, 'ytl': 707, 'xbr': 1908, 'ybr': 1768}]"
V006_77_1_08_04_03_13_1_4660w_20201120_16_a0006.jpg,V006_77_1_08_04_03_13_1_4660w_20201120_16.jpg,8,3,13,"[{'xtl': 878, 'ytl': 812, 'xbr': 3993, 'ybr': 2364}]"
V006_77_1_08_04_02_13_3_3321w_20201126_31_a0008.jpg,V006_77_1_08_04_02_13_3_3321w_20201126_31.jpg,8,2,13,"[{'xtl': 1492, 'ytl': 448, 'xbr': 2438, 'ybr': 1655}]"
V006_77_1_07_04_02_13_1_3321w_20201229_114_a0002.jpg,V006_77_1_07_04_02_13_1_3321w_20201229_114.jpg,7,2,13,"[{'xtl': 1209, 'ytl': 1004, 'xbr': 1908, 'ybr': 2070}]"
V006_77_1_08_04_03_13_2_3742w_20201210_155_a0005.jpg,V006_77_1_08_04_03_13_2_3742w_20201210_155.jpg,8,3,13,"[{'xtl': 960, 'ytl': 739, 'xbr': 3316, 'ybr': 2132}]"
V006_77_1_07_04_02_13_1_6135w_20201202_130_a0009.jpg,V006_77_1_07_04_02_13_1_6135w_20201202_130.jpg,7,2,13,"[{'xtl': 1047, 'ytl': 2072, 'xbr': 1790, 'ybr': 2672}]"
V006_77_1_08_04_03_13_2_2653w_20201120_16_a0003.jpg,V006_77_1_08_04_03_13_2_2653w_20201120_16.jpg,8,3,13,"[{'xtl': 368, 'ytl': 528, 'xbr': 3192, 'ybr': 2704}]"
V006_77_1_08_04_03_13_1_3108w_20201204_103_a0009.jpg,V006_77_1_08_04_03_13_1_3108w_20201204_103.jpg,8,3,13,"[{'xtl': 520, 'ytl': 712, 'xbr': 1312, 'ybr': 1956}]"
V006_77_1_08_04_02_13_2_3108w_20201126_33_a0002.jpg,V006_77_1_08_04_02_13_2_3108w_20201126_33.jpg,8,2,13,"[{'xtl': 1650, 'ytl': 621, 'xbr': 2267, 'ybr': 1052}]"
V006_77_1_07_04_02_13_1_6135w_20201209_139_a0001.jpg,V006_77_1_07_04_02_13_1_6135w_20201209_139.jpg,7,2,13,"[{'xtl': 685, 'ytl': 1039, 'xbr': 1430, 'ybr': 1691}]"
V006_77_1_07_04_02_13_1_3321w_20210105_130_a0001.jpg,V006_77_1_07_04_02_13_1_3321w_20210105_130.jpg,7,2,13,"[{'xtl': 1880, 'ytl': 651, 'xbr': 3176, 'ybr': 2436}]"
V006_77_1_08_04_01_13_3_3108w_20201219_124231_a0003.jpg,V006_77_1_08_04_01_13_3_3108w_20201219_124231.jpg,8,1,13,"[{'xtl': 1471, 'ytl': 662, 'xbr': 2522, 'ybr': 1314}]"
V006_77_1_08_04_02_13_1_3248b_20201123_24_a0000.jpg,V006_77_1_08_04_02_13_1_3248b_20201123_24.jpg,8,2,13,"[{'xtl': 1564, 'ytl': 328, 'xbr': 2488, 'ybr': 1391}]"
V006_77_1_07_04_02_13_1_3321w_20201228_97_a0006.jpg,V006_77_1_07_04_02_13_1_3321w_20201228_97.jpg,7,2,13,"[{'xtl': 540, 'ytl': 2152, 'xbr': 2044, 'ybr': 3112}]"
V006_77_1_08_04_03_13_1_6135w_20201204_100_a0003.jpg,V006_77_1_08_04_03_13_1_6135w_20201204_100.jpg,8,3,13,"[{'xtl': 802, 'ytl': 839, 'xbr': 2064, 'ybr': 2701}]"
V006_77_1_07_04_02_13_3_1886w_20210105_122_a0002.jpg,V006_77_1_07_04_02_13_3_1886w_20210105_122.jpg,7,2,13,"[{'xtl': 1372, 'ytl': 900, 'xbr': 3464, 'ybr': 2944}]"
V006_77_1_07_04_02_13_1_3108w_20201210_35_a0004.jpg,V006_77_1_07_04_02_13_1_3108w_20201210_35.jpg,7,2,13,"[{'xtl': 856, 'ytl': 269, 'xbr': 1454, 'ybr': 1247}]"
V006_77_1_07_04_02_12_1_3742w_20201202_24_a0009.jpg,V006_77_1_07_04_02_12_1_3742w_20201202_24.jpg,7,2,12,"[{'xtl': 379, 'ytl': 1341, 'xbr': 1865, 'ybr': 2471}]"
V006_77_1_08_04_03_12_2_3742w_20201203_68_a0003.jpg,V006_77_1_08_04_03_12_2_3742w_20201203_68.jpg,8,3,12,"[{'xtl': 637, 'ytl': 189, 'xbr': 2951, 'ybr': 2982}]"
V006_77_1_07_04_02_13_1_3321w_20201229_118_a0005.jpg,V006_77_1_07_04_02_13_1_3321w_20201229_118.jpg,7,2,13,"[{'xtl': 520, 'ytl': 328, 'xbr': 1908, 'ybr': 1567}]"
V006_77_1_08_04_03_13_1_3321w_20201204_81_a0000.jpg,V006_77_1_08_04_03_13_1_3321w_20201204_81.jpg,8,3,13,"[{'xtl': 458, 'ytl': 96, 'xbr': 1693, 'ybr': 1102}]"
V006_77_1_08_04_03_13_2_2653w_20201209_135_a0006.jpg,V006_77_1_08_04_03_13_2_2653w_20201209_135.jpg,8,3,13,"[{'xtl': 1108, 'ytl': 632, 'xbr': 2500, 'ybr': 2888}]"
V006_77_1_07_04_02_13_1_6135w_20201222_66_a0007.jpg,V006_77_1_07_04_02_13_1_6135w_20201222_66.jpg,7,2,13,"[{'xtl': 1197, 'ytl': 981, 'xbr': 2153, 'ybr': 1701}]"
V006_77_1_08_04_03_12_1_3742w_20201207_122_a0005.jpg,V006_77_1_08_04_03_12_1_3742w_20201207_122.jpg,8,3,12,"[{'xtl': 1190, 'ytl': 910, 'xbr': 2064, 'ybr': 2577}]"
V006_77_1_08_04_03_13_2_2653w_20201210_154_a0007.jpg,V006_77_1_08_04_03_13_2_2653w_20201210_154.jpg,8,3,13,"[{'xtl': 552, 'ytl': 180, 'xbr': 3520, 'ybr': 2096}]"
V006_77_1_08_04_03_11_2_6135w_20201116_6_a0001.jpg,V006_77_1_08_04_03_11_2_6135w_20201116_6.jpg,8,3,11,"[{'xtl': 1476, 'ytl': 856, 'xbr': 2576, 'ybr': 1304}]"
V006_77_1_07_04_02_13_3_1886w_20210105_130_a0004.jpg,V006_77_1_07_04_02_13_3_1886w_20210105_130.jpg,7,2,13,"[{'xtl': 1152, 'ytl': 264, 'xbr': 3023, 'ybr': 3720}]"
V006_77_1_08_04_03_12_2_3742w_20201203_65_a0001.jpg,V006_77_1_08_04_03_12_2_3742w_20201203_65.jpg,8,3,12,"[{'xtl': 0, 'ytl': 0, 'xbr': 2007, 'ybr': 3172}]"
V006_77_1_07_04_02_13_3_1886w_20210104_117_a0007.jpg,V006_77_1_07_04_02_13_3_1886w_20210104_117.jpg,7,2,13,"[{'xtl': 700, 'ytl': 512, 'xbr': 3276, 'ybr': 2392}]"
V006_77_1_07_04_02_13_1_3742w_20201223_75_a0004.jpg,V006_77_1_07_04_02_13_1_3742w_20201223_75.jpg,7,2,13,"[{'xtl': 950, 'ytl': 1787, 'xbr': 1282, 'ybr': 2319}]"
V006_77_1_07_04_02_13_1_6135w_20201209_26_a0003.jpg,V006_77_1_07_04_02_13_1_6135w_20201209_26.jpg,7,2,13,"[{'xtl': 266, 'ytl': 657, 'xbr': 1145, 'ybr': 1354}]"
V006_77_1_07_04_01_13_3_1886w_20201209_25_a0004.jpg,V006_77_1_07_04_01_13_3_1886w_20201209_25.jpg,7,1,13,"[{'xtl': 1164, 'ytl': 1504, 'xbr': 2312, 'ybr': 2912}]"
V006_77_1_07_04_05_13_1_3108w_20210105_135_a0007.jpg,V006_77_1_07_04_05_13_1_3108w_20210105_135.jpg,7,5,13,"[{'xtl': 1515, 'ytl': 1803, 'xbr': 1684, 'ybr': 2548}]"
V006_77_1_07_04_02_13_1_6135w_20201223_84_a0001.jpg,V006_77_1_07_04_02_13_1_6135w_20201223_84.jpg,7,2,13,"[{'xtl': 148, 'ytl': 1147, 'xbr': 1903, 'ybr': 2401}]"
V006_77_1_08_04_03_12_1_3742w_20201202_50_a0007.jpg,V006_77_1_08_04_03_12_1_3742w_20201202_50.jpg,8,3,12,"[{'xtl': 609, 'ytl': 459, 'xbr': 1142, 'ybr': 1957}]"
V006_77_1_07_04_02_13_3_1886w_20201228_151_a0000.jpg,V006_77_1_07_04_02_13_3_1886w_20201228_151.jpg,7,2,13,"[{'xtl': 2336, 'ytl': 1650, 'xbr': 3939, 'ybr': 3294}]"
V006_77_1_07_04_02_13_1_3742w_20201228_101_a0006.jpg,V006_77_1_07_04_02_13_1_3742w_20201228_101.jpg,7,2,13,"[{'xtl': 1166, 'ytl': 1063, 'xbr': 2135, 'ybr': 1737}]"
V006_77_1_07_04_02_13_1_2653w_20201126_11_a0007.jpg,V006_77_1_07_04_02_13_1_2653w_20201126_11.jpg,7,2,13,"[{'xtl': 994, 'ytl': 747, 'xbr': 2543, 'ybr': 1709}]"
V006_77_1_08_04_03_13_1_4660w_20201203_70_a0004.jpg,V006_77_1_08_04_03_13_1_4660w_20201203_70.jpg,8,3,13,"[{'xtl': 182, 'ytl': 162, 'xbr': 1547, 'ybr': 1943}]"
V006_77_1_07_04_02_13_1_6135w_20201228_89_a0002.jpg,V006_77_1_07_04_02_13_1_6135w_20201228_89.jpg,7,2,13,"[{'xtl': 2286, 'ytl': 824, 'xbr': 2740, 'ybr': 1210}]"
V006_77_1_07_04_02_13_1_3321w_20201222_63_a0003.jpg,V006_77_1_07_04_02_13_1_3321w_20201222_63.jpg,7,2,13,"[{'xtl': 1722, 'ytl': 0, 'xbr': 2536, 'ybr': 965}]"
V006_77_1_07_04_01_13_3_3321w_20201219_121925_a0009.jpg,V006_77_1_07_04_01_13_3_3321w_20201219_121925.jpg,7,1,13,"[{'xtl': 1006, 'ytl': 1378, 'xbr': 1942, 'ybr': 2678}]"
V006_77_1_07_04_02_13_1_4660w_20201210_37_a0005.jpg,V006_77_1_07_04_02_13_1_4660w_20201210_37.jpg,7,2,13,"[{'xtl': 1619, 'ytl': 109, 'xbr': 2985, 'ybr': 1467}]"
V006_77_1_07_04_02_13_3_1886w_20210104_100_a0009.jpg,V006_77_1_07_04_02_13_3_1886w_20210104_100.jpg,7,2,13,"[{'xtl': 528, 'ytl': 235, 'xbr': 2484, 'ybr': 1988}]"
V006_77_1_07_04_05_13_1_6135w_20201209_31_a0001.jpg,V006_77_1_07_04_05_13_1_6135w_20201209_31.jpg,7,5,13,"[{'xtl': 1799, 'ytl': 518, 'xbr': 2089, 'ybr': 1331}]"
V006_77_1_07_04_02_13_2_3742w_20201219_125627_a0005.jpg,V006_77_1_07_04_02_13_2_3742w_20201219_125627.jpg,7,2,13,"[{'xtl': 613, 'ytl': 495, 'xbr': 2277, 'ybr': 2335}]"
V006_77_1_07_04_02_13_1_4660w_20201216_53_a0006.jpg,V006_77_1_07_04_02_13_1_4660w_20201216_53.jpg,7,2,13,"[{'xtl': 1081, 'ytl': 18, 'xbr': 2294, 'ybr': 1907}]"
V006_77_1_08_04_03_12_1_3742w_20201204_83_a0007.jpg,V006_77_1_08_04_03_12_1_3742w_20201204_83.jpg,8,3,12,"[{'xtl': 1162, 'ytl': 11, 'xbr': 3457, 'ybr': 1454}]"
V006_77_1_07_04_01_13_3_3742w_20201120_7_a0006.jpg,V006_77_1_07_04_01_13_3_3742w_20201120_7.jpg,7,1,13,"[{'xtl': 855, 'ytl': 483, 'xbr': 1444, 'ybr': 875}]"
V006_77_1_07_04_02_13_1_3248b_20201228_100_a0004.jpg,V006_77_1_07_04_02_13_1_3248b_20201228_100.jpg,7,2,13,"[{'xtl': 360, 'ytl': 1323, 'xbr': 1555, 'ybr': 3579}]"
V006_77_1_07_04_02_13_2_2653w_20201202_22_a0003.jpg,V006_77_1_07_04_02_13_2_2653w_20201202_22.jpg,7,2,13,"[{'xtl': 294, 'ytl': 1092, 'xbr': 1599, 'ybr': 2653}]"
V006_77_1_07_04_02_13_1_6135w_20201118_1_a0000.jpg,V006_77_1_07_04_02_13_1_6135w_20201118_1.jpg,7,2,13,"[{'xtl': 697, 'ytl': 989, 'xbr': 1218, 'ybr': 1408}]"
V006_77_1_08_04_01_13_3_1886w_20201219_133055_a0007.jpg,V006_77_1_08_04_01_13_3_1886w_20201219_133055.jpg,8,1,13,"[{'xtl': 1132, 'ytl': 1303, 'xbr': 2796, 'ybr': 2516}]"
V006_77_1_07_04_02_13_1_3742w_20201216_47_a0007.jpg,V006_77_1_07_04_02_13_1_3742w_20201216_47.jpg,7,2,13,"[{'xtl': 1781, 'ytl': 1296, 'xbr': 3208, 'ybr': 2147}]"
V006_77_1_07_04_02_13_1_6135w_20201223_84_a0004.jpg,V006_77_1_07_04_02_13_1_6135w_20201223_84.jpg,7,2,13,"[{'xtl': 1631, 'ytl': 148, 'xbr': 2885, 'ybr': 1903}]"
V006_77_1_07_04_01_13_3_3321w_20201219_122601_a0005.jpg,V006_77_1_07_04_01_13_3_3321w_20201219_122601.jpg,7,1,13,"[{'xtl': 1583, 'ytl': 1163, 'xbr': 2857, 'ybr': 2065}]"
V006_77_1_07_04_02_13_1_4660w_20201229_116_a0005.jpg,V006_77_1_07_04_02_13_1_4660w_20201229_116.jpg,7,2,13,"[{'xtl': 919, 'ytl': 1478, 'xbr': 1851, 'ybr': 2461}]"
V006_77_1_08_04_03_13_2_2653w_20201210_141_a0009.jpg,V006_77_1_08_04_03_13_2_2653w_20201210_141.jpg,8,3,13,"[{'xtl': 948, 'ytl': 291, 'xbr': 3020, 'ybr': 2980}]"
V006_77_1_07_04_02_13_1_3108w_20201214_47_a0008.jpg,V006_77_1_07_04_02_13_1_3108w_20201214_47.jpg,7,2,13,"[{'xtl': 1533, 'ytl': 25, 'xbr': 2601, 'ybr': 1350}]"
