image,disease,area,grow,points,original,disease-grow
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6998e_20201014_85_a0007.jpg,9,3,12,"[{'xtl': 1398, 'ytl': 822, 'xbr': 2464, 'ybr': 2495}]",V006_77_1_09_05_03_12_3_6998e_20201014_85.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_8130e_20201116_26_a0000.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 27, 'xbr': 3972, 'ybr': 2957}]",V006_77_1_09_05_03_12_3_8130e_20201116_26.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201112_18_a0009.jpeg,9,3,12,"[{'xtl': 1171, 'ytl': 1756, 'xbr': 2225, 'ybr': 4032}]",V006_77_1_09_05_03_12_3_0517e_20201112_18.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5563e_20201111_11_a0002.jpeg,9,3,12,"[{'xtl': 1540, 'ytl': 0, 'xbr': 3024, 'ybr': 1451}]",V006_77_1_09_05_03_12_2_5563e_20201111_11.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_5436e_20201106_6_a0007.jpeg,9,3,12,"[{'xtl': 404, 'ytl': 99, 'xbr': 2006, 'ybr': 1696}]",V006_77_1_09_05_03_12_3_5436e_20201106_6.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201027_21_a0001.jpeg,9,3,12,"[{'xtl': 1093, 'ytl': 1904, 'xbr': 2981, 'ybr': 3106}]",V006_77_1_09_05_03_12_2_6432e_20201027_21.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5436e_20201021_14_a0009.jpg,9,3,12,"[{'xtl': 1202, 'ytl': 1419, 'xbr': 1683, 'ybr': 2244}]",V006_77_1_09_05_03_12_2_5436e_20201021_14.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_1249e_20201105_8_a0003.jpeg,9,3,12,"[{'xtl': 805, 'ytl': 1137, 'xbr': 2063, 'ybr': 2208}]",V006_77_1_09_05_03_12_3_1249e_20201105_8.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6998e_20201014_20_a0006.jpg,9,3,12,"[{'xtl': 701, 'ytl': 990, 'xbr': 2526, 'ybr': 2624}]",V006_77_1_09_05_03_12_3_6998e_20201014_20.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_8130e_20201014_14_a0009.jpg,9,3,12,"[{'xtl': 386, 'ytl': 0, 'xbr': 3024, 'ybr': 3024}]",V006_77_1_09_05_03_12_3_8130e_20201014_14.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2761e_20201014_80_a0004.jpg,9,3,12,"[{'xtl': 0, 'ytl': 1393, 'xbr': 1952, 'ybr': 1908}]",V006_77_1_09_05_03_12_2_2761e_20201014_80.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201028_3_a0004.jpeg,9,3,12,"[{'xtl': 122, 'ytl': 1055, 'xbr': 1366, 'ybr': 2717}]",V006_77_1_09_05_03_12_3_6432e_20201028_3.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_8130e_20201104_5_a0007.jpeg,9,3,12,"[{'xtl': 372, 'ytl': 471, 'xbr': 3698, 'ybr': 2623}]",V006_77_1_09_05_03_12_3_8130e_20201104_5.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201110_17_a0005.jpeg,9,3,12,"[{'xtl': 935, 'ytl': 676, 'xbr': 3473, 'ybr': 2312}]",V006_77_1_09_05_03_12_1_0517e_20201110_17.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6855e_20201106_6_a0007.jpeg,9,3,12,"[{'xtl': 508, 'ytl': 572, 'xbr': 2555, 'ybr': 2492}]",V006_77_1_09_05_03_12_3_6855e_20201106_6.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201014_38_a0005.jpg,9,3,12,"[{'xtl': 1640, 'ytl': 299, 'xbr': 2760, 'ybr': 1201}]",V006_77_1_09_05_03_12_3_6432e_20201014_38.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_1249e_20201106_24_a0005.jpeg,9,3,12,"[{'xtl': 88, 'ytl': 11, 'xbr': 2338, 'ybr': 3455}]",V006_77_1_09_05_03_12_3_1249e_20201106_24.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201021_7_a0005.jpg,9,3,12,"[{'xtl': 0, 'ytl': 99, 'xbr': 3003, 'ybr': 3012}]",V006_77_1_09_05_03_12_2_6432e_20201021_7.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_2761e_20201014_21_a0004.jpg,9,3,12,"[{'xtl': 1078, 'ytl': 1380, 'xbr': 1667, 'ybr': 2090}]",V006_77_1_09_05_03_12_1_2761e_20201014_21.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201125_13_a0009.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 1, 'xbr': 762, 'ybr': 1303}]",V006_77_1_09_05_03_12_3_6432e_20201125_13.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201112_3_a0003.jpeg,9,3,12,"[{'xtl': 1, 'ytl': 0, 'xbr': 4032, 'ybr': 2737}]",V006_77_1_09_05_03_12_3_0517e_20201112_3.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_2761e_20201111_3_a0008.jpeg,9,3,12,"[{'xtl': 10, 'ytl': 51, 'xbr': 3023, 'ybr': 3023}]",V006_77_1_09_05_03_12_3_2761e_20201111_3.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201112_20_a0000.jpeg,9,3,12,"[{'xtl': 293, 'ytl': 1135, 'xbr': 3024, 'ybr': 4031}]",V006_77_1_09_05_03_12_1_0517e_20201112_20.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201014_31_a0004.jpg,9,3,12,"[{'xtl': 688, 'ytl': 122, 'xbr': 2122, 'ybr': 3023}]",V006_77_1_09_05_03_12_3_6432e_20201014_31.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_8130e_20201026_8_a0009.jpeg,9,3,12,"[{'xtl': 705, 'ytl': 1021, 'xbr': 1878, 'ybr': 3191}]",V006_77_1_09_05_03_12_3_8130e_20201026_8.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201021_6_a0007.jpg,9,3,12,"[{'xtl': 1520, 'ytl': 0, 'xbr': 3019, 'ybr': 1407}]",V006_77_1_09_05_03_12_2_6432e_20201021_6.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6998e_20201014_1_a0007.jpg,9,3,12,"[{'xtl': 0, 'ytl': 8, 'xbr': 3024, 'ybr': 2222}]",V006_77_1_09_05_03_12_3_6998e_20201014_1.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2761e_20201014_72_a0007.jpg,9,3,12,"[{'xtl': 273, 'ytl': 587, 'xbr': 1742, 'ybr': 2176}]",V006_77_1_09_05_03_12_2_2761e_20201014_72.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_0517e_20201014_113_a0009.jpg,9,3,12,"[{'xtl': 277, 'ytl': 66, 'xbr': 1086, 'ybr': 1440}]",V006_77_1_09_05_03_12_2_0517e_20201014_113.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201102_60_a0003.jpeg,9,3,12,"[{'xtl': 425, 'ytl': 574, 'xbr': 2586, 'ybr': 3247}]",V006_77_1_09_05_03_12_1_0517e_20201102_60.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201103_27_a0002.jpeg,9,3,12,"[{'xtl': 759, 'ytl': 385, 'xbr': 4032, 'ybr': 2372}]",V006_77_1_09_05_03_12_1_0517e_20201103_27.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201021_25_a0008.jpg,9,3,12,"[{'xtl': 1189, 'ytl': 1393, 'xbr': 2222, 'ybr': 2275}]",V006_77_1_09_05_03_12_3_6432e_20201021_25.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201029_5_a0005.jpeg,9,3,12,"[{'xtl': 1006, 'ytl': 277, 'xbr': 3278, 'ybr': 2299}]",V006_77_1_09_05_03_12_3_0517e_20201029_5.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0177e_20201106_2_a0003.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 919, 'xbr': 3023, 'ybr': 2424}]",V006_77_1_09_05_03_12_3_0177e_20201106_2.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_1249e_20201106_3_a0009.jpeg,9,3,12,"[{'xtl': 916, 'ytl': 11, 'xbr': 1926, 'ybr': 1538}]",V006_77_1_09_05_03_12_3_1249e_20201106_3.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2389b_20201006_7_a0006.jpg,9,3,12,"[{'xtl': 766, 'ytl': 297, 'xbr': 910, 'ybr': 526}]",V006_77_1_09_05_03_12_2_2389b_20201006_7.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201014_106_a0005.jpg,9,3,12,"[{'xtl': 470, 'ytl': 304, 'xbr': 986, 'ybr': 911}]",V006_77_1_09_05_03_12_3_0517e_20201014_106.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_0177e_20201023_11_a0008.jpeg,9,3,12,"[{'xtl': 861, 'ytl': 30, 'xbr': 3016, 'ybr': 2556}]",V006_77_1_09_05_03_12_2_0177e_20201023_11.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_0517e_20201102_31_a0003.jpeg,9,3,12,"[{'xtl': 1941, 'ytl': 932, 'xbr': 3684, 'ybr': 2595}]",V006_77_1_09_05_03_12_2_0517e_20201102_31.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201014_68_a0006.jpg,9,3,12,"[{'xtl': 148, 'ytl': 83, 'xbr': 1318, 'ybr': 1314}]",V006_77_1_09_05_03_12_3_0517e_20201014_68.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2761e_20201014_63_a0006.jpg,9,3,12,"[{'xtl': 1261, 'ytl': 1789, 'xbr': 1567, 'ybr': 2104}]",V006_77_1_09_05_03_12_2_2761e_20201014_63.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_5436e_20201021_29_a0006.jpg,9,3,12,"[{'xtl': 805, 'ytl': 886, 'xbr': 2097, 'ybr': 2058}]",V006_77_1_09_05_03_12_3_5436e_20201021_29.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_8130e_20201102_1_a0003.jpeg,9,3,12,"[{'xtl': 456, 'ytl': 127, 'xbr': 2070, 'ybr': 3684}]",V006_77_1_09_05_03_12_2_8130e_20201102_1.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5436e_20201113_28_a0004.jpeg,9,3,12,"[{'xtl': 160, 'ytl': 1276, 'xbr': 2598, 'ybr': 3321}]",V006_77_1_09_05_03_12_2_5436e_20201113_28.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_2389b_20201014_61_a0002.jpg,9,3,12,"[{'xtl': 0, 'ytl': 159, 'xbr': 3024, 'ybr': 3913}]",V006_77_1_09_05_03_12_3_2389b_20201014_61.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6998e_20201014_39_a0003.jpg,9,3,12,"[{'xtl': 0, 'ytl': 900, 'xbr': 2184, 'ybr': 3023}]",V006_77_1_09_05_03_12_2_6998e_20201014_39.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201014_77_a0002.jpg,9,3,12,"[{'xtl': 361, 'ytl': 93, 'xbr': 1376, 'ybr': 1139}]",V006_77_1_09_05_03_12_3_0517e_20201014_77.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201118_36_a0003.jpeg,9,3,12,"[{'xtl': 1, 'ytl': 1941, 'xbr': 1183, 'ybr': 2674}]",V006_77_1_09_05_03_12_3_6432e_20201118_36.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6855e_20201106_27_a0008.jpeg,9,3,12,"[{'xtl': 279, 'ytl': 1026, 'xbr': 3023, 'ybr': 2828}]",V006_77_1_09_05_03_12_2_6855e_20201106_27.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201102_36_a0001.jpeg,9,3,12,"[{'xtl': 2078, 'ytl': 1736, 'xbr': 2630, 'ybr': 2339}]",V006_77_1_09_05_03_12_3_0517e_20201102_36.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0177e_20201030_2_a0008.jpeg,9,3,12,"[{'xtl': 626, 'ytl': 354, 'xbr': 1893, 'ybr': 2043}]",V006_77_1_09_05_03_12_1_0177e_20201030_2.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2389b_20201014_13_a0009.jpg,9,3,12,"[{'xtl': 1454, 'ytl': 1556, 'xbr': 2639, 'ybr': 2257}]",V006_77_1_09_05_03_12_2_2389b_20201014_13.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0177e_20201030_21_a0004.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 679, 'xbr': 2530, 'ybr': 2679}]",V006_77_1_09_05_03_12_3_0177e_20201030_21.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201027_2_a0006.jpeg,9,3,12,"[{'xtl': 246, 'ytl': 564, 'xbr': 3687, 'ybr': 2670}]",V006_77_1_09_05_03_12_1_0517e_20201027_2.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5436e_20201022_30_a0004.jpeg,9,3,12,"[{'xtl': 1891, 'ytl': 1105, 'xbr': 2949, 'ybr': 2652}]",V006_77_1_09_05_03_12_2_5436e_20201022_30.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201027_10_a0005.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 1780, 'xbr': 1893, 'ybr': 3052}]",V006_77_1_09_05_03_12_3_6432e_20201027_10.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_5436e_20201105_12_a0004.jpeg,9,3,12,"[{'xtl': 250, 'ytl': 345, 'xbr': 2421, 'ybr': 2799}]",V006_77_1_09_05_03_12_3_5436e_20201105_12.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201014_15_a0004.jpg,9,3,12,"[{'xtl': 18, 'ytl': 10, 'xbr': 2989, 'ybr': 3002}]",V006_77_1_09_05_03_12_3_6432e_20201014_15.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0177e_20201021_13_a0006.jpg,9,3,12,"[{'xtl': 166, 'ytl': 311, 'xbr': 719, 'ybr': 694}]",V006_77_1_09_05_03_12_3_0177e_20201021_13.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201030_22_a0008.jpeg,9,3,12,"[{'xtl': 458, 'ytl': 314, 'xbr': 2630, 'ybr': 2827}]",V006_77_1_09_05_03_12_1_0517e_20201030_22.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201123_11_a0006.jpeg,9,3,12,"[{'xtl': 752, 'ytl': 744, 'xbr': 2044, 'ybr': 3558}]",V006_77_1_09_05_03_12_3_0517e_20201123_11.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201030_2_a0004.jpeg,9,3,12,"[{'xtl': 653, 'ytl': 1239, 'xbr': 2873, 'ybr': 2704}]",V006_77_1_09_05_03_12_3_0517e_20201030_2.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201028_8_a0003.jpeg,9,3,12,"[{'xtl': 864, 'ytl': 1460, 'xbr': 2046, 'ybr': 3018}]",V006_77_1_09_05_03_12_3_6432e_20201028_8.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_5436e_20201021_12_a0004.jpg,9,3,12,"[{'xtl': 484, 'ytl': 395, 'xbr': 2537, 'ybr': 2326}]",V006_77_1_09_05_03_12_3_5436e_20201021_12.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2761e_20201014_77_a0007.jpg,9,3,12,"[{'xtl': 1428, 'ytl': 1814, 'xbr': 1899, 'ybr': 2554}]",V006_77_1_09_05_03_12_2_2761e_20201014_77.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5436e_20201022_10_a0009.jpeg,9,3,12,"[{'xtl': 904, 'ytl': 892, 'xbr': 2004, 'ybr': 2141}]",V006_77_1_09_05_03_12_2_5436e_20201022_10.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201102_35_a0000.jpeg,9,3,12,"[{'xtl': 399, 'ytl': 1518, 'xbr': 2912, 'ybr': 3359}]",V006_77_1_09_05_03_12_3_0517e_20201102_35.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0177e_20201022_25_a0005.jpeg,9,3,12,"[{'xtl': 1194, 'ytl': 878, 'xbr': 2420, 'ybr': 1896}]",V006_77_1_09_05_03_12_3_0177e_20201022_25.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6855e_20201106_3_a0005.jpeg,9,3,12,"[{'xtl': 248, 'ytl': 932, 'xbr': 1808, 'ybr': 2692}]",V006_77_1_09_05_03_12_3_6855e_20201106_3.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6855e_20201029_28_a0007.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 16, 'xbr': 2559, 'ybr': 2643}]",V006_77_1_09_05_03_12_2_6855e_20201029_28.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_1249e_20201106_28_a0004.jpeg,9,3,12,"[{'xtl': 1925, 'ytl': 1036, 'xbr': 3158, 'ybr': 1892}]",V006_77_1_09_05_03_12_3_1249e_20201106_28.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2761e_20201014_74_a0003.jpg,9,3,12,"[{'xtl': 1806, 'ytl': 1372, 'xbr': 2539, 'ybr': 1901}]",V006_77_1_09_05_03_12_2_2761e_20201014_74.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0177e_20201021_11_a0009.jpg,9,3,12,"[{'xtl': 215, 'ytl': 220, 'xbr': 582, 'ybr': 478}]",V006_77_1_09_05_03_12_3_0177e_20201021_11.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6998e_20201014_80_a0008.jpg,9,3,12,"[{'xtl': 2269, 'ytl': 0, 'xbr': 3023, 'ybr': 805}]",V006_77_1_09_05_03_12_3_6998e_20201014_80.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0517e_20201027_25_a0005.jpeg,9,3,12,"[{'xtl': 618, 'ytl': 794, 'xbr': 2732, 'ybr': 3187}]",V006_77_1_09_05_03_12_1_0517e_20201027_25.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201104_5_a0002.jpeg,9,3,12,"[{'xtl': 1459, 'ytl': 994, 'xbr': 2747, 'ybr': 2269}]",V006_77_1_09_05_03_12_2_6432e_20201104_5.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201014_52_a0004.jpg,9,3,12,"[{'xtl': 1317, 'ytl': 1482, 'xbr': 2302, 'ybr': 2003}]",V006_77_1_09_05_03_12_2_6432e_20201014_52.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201021_33_a0008.jpg,9,3,12,"[{'xtl': 1084, 'ytl': 935, 'xbr': 1793, 'ybr': 1836}]",V006_77_1_09_05_03_12_3_6432e_20201021_33.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201117_27_a0007.jpeg,9,3,12,"[{'xtl': 608, 'ytl': 1124, 'xbr': 1626, 'ybr': 1692}]",V006_77_1_09_05_03_12_3_6432e_20201117_27.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201014_5_a0008.jpg,9,3,12,"[{'xtl': 22, 'ytl': 1683, 'xbr': 1622, 'ybr': 3019}]",V006_77_1_09_05_03_12_2_6432e_20201014_5.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0149e_20201021_1_a0003.jpg,9,3,12,"[{'xtl': 209, 'ytl': 0, 'xbr': 2815, 'ybr': 2655}]",V006_77_1_09_05_03_12_3_0149e_20201021_1.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201014_69_a0006.jpg,9,3,12,"[{'xtl': 0, 'ytl': 38, 'xbr': 1393, 'ybr': 1332}]",V006_77_1_09_05_03_12_3_0517e_20201014_69.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5563e_20201028_28_a0004.jpeg,9,3,12,"[{'xtl': 1319, 'ytl': 1739, 'xbr': 1882, 'ybr': 3024}]",V006_77_1_09_05_03_12_2_5563e_20201028_28.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_8130e_20201014_34_a0004.jpg,9,3,12,"[{'xtl': 0, 'ytl': 293, 'xbr': 3023, 'ybr': 2972}]",V006_77_1_09_05_03_12_3_8130e_20201014_34.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201029_4_a0003.jpeg,9,3,12,"[{'xtl': 740, 'ytl': 988, 'xbr': 2902, 'ybr': 2324}]",V006_77_1_09_05_03_12_3_0517e_20201029_4.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_0517e_20201014_116_a0007.jpg,9,3,12,"[{'xtl': 518, 'ytl': 418, 'xbr': 1013, 'ybr': 917}]",V006_77_1_09_05_03_12_2_0517e_20201014_116.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5563e_20201006_28_a0007.jpg,9,3,12,"[{'xtl': 1482, 'ytl': 1133, 'xbr': 2140, 'ybr': 1628}]",V006_77_1_09_05_03_12_2_5563e_20201006_28.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5436e_20201022_38_a0002.jpeg,9,3,12,"[{'xtl': 1260, 'ytl': 941, 'xbr': 2283, 'ybr': 2479}]",V006_77_1_09_05_03_12_2_5436e_20201022_38.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_2761e_20201123_4_a0004.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 573, 'xbr': 2303, 'ybr': 3004}]",V006_77_1_09_05_03_12_2_2761e_20201123_4.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0527e_20201028_1_a0001.jpeg,9,3,12,"[{'xtl': 380, 'ytl': 2250, 'xbr': 1519, 'ybr': 3220}]",V006_77_1_09_05_03_12_1_0527e_20201028_1.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_0177e_20201022_32_a0006.jpeg,9,3,12,"[{'xtl': 611, 'ytl': 662, 'xbr': 3001, 'ybr': 2710}]",V006_77_1_09_05_03_12_2_0177e_20201022_32.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_0149e_20201026_7_a0008.jpeg,9,3,12,"[{'xtl': 1771, 'ytl': 1120, 'xbr': 3094, 'ybr': 1833}]",V006_77_1_09_05_03_12_1_0149e_20201026_7.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_1_5436e_20201030_23_a0003.jpeg,9,3,12,"[{'xtl': 1261, 'ytl': 623, 'xbr': 2462, 'ybr': 2282}]",V006_77_1_09_05_03_12_1_5436e_20201030_23.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201103_24_a0005.jpeg,9,3,12,"[{'xtl': 178, 'ytl': 1605, 'xbr': 1027, 'ybr': 2670}]",V006_77_1_09_05_03_12_3_0517e_20201103_24.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6855e_20201106_13_a0000.jpeg,9,3,12,"[{'xtl': 0, 'ytl': 1456, 'xbr': 2040, 'ybr': 3016}]",V006_77_1_09_05_03_12_3_6855e_20201106_13.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_5563e_20201006_28_a0004.jpg,9,3,12,"[{'xtl': 884, 'ytl': 2404, 'xbr': 1542, 'ybr': 2899}]",V006_77_1_09_05_03_12_2_5563e_20201006_28.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_0517e_20201027_26_a0003.jpeg,9,3,12,"[{'xtl': 728, 'ytl': 2641, 'xbr': 1521, 'ybr': 3386}]",V006_77_1_09_05_03_12_3_0517e_20201027_26.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_5436e_20201021_22_a0001.jpg,9,3,12,"[{'xtl': 1223, 'ytl': 608, 'xbr': 1797, 'ybr': 1396}]",V006_77_1_09_05_03_12_3_5436e_20201021_22.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6432e_20201014_47_a0006.jpg,9,3,12,"[{'xtl': 494, 'ytl': 1097, 'xbr': 2601, 'ybr': 2984}]",V006_77_1_09_05_03_12_2_6432e_20201014_47.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_1249e_20201023_21_a0003.jpeg,9,3,12,"[{'xtl': 1310, 'ytl': 881, 'xbr': 3294, 'ybr': 2806}]",V006_77_1_09_05_03_12_3_1249e_20201023_21.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_2_6998e_20201014_72_a0005.jpg,9,3,12,"[{'xtl': 656, 'ytl': 532, 'xbr': 1330, 'ybr': 1203}]",V006_77_1_09_05_03_12_2_6998e_20201014_72.jpg,9-12
/home/lab38/images/상추_증강/V006_77_1_10_05_03_12_3_0517e_20201029_14_a0008.jpeg,9,3,12,"[{'xtl': 234, 'ytl': 700, 'xbr': 3529, 'ybr': 2664}]",V006_77_1_10_05_03_12_3_0517e_20201029_14.jpeg,9-12
/home/lab38/images/상추_증강/V006_77_1_09_05_03_12_3_6432e_20201028_21_a0004.jpeg,9,3,12,"[{'xtl': 1016, 'ytl': 1530, 'xbr': 1982, 'ybr': 1988}]",V006_77_1_09_05_03_12_3_6432e_20201028_21.jpeg,9-12
